sentence_id,sentence,word,label,prediction
53,Mislim da ti bez Anmeldunga neće ništa završiti.,bez,BS,BS
53,Mislim da ti bez Anmeldunga neće ništa završiti.,Anmeldunga,DE,DE
53,Mislim da ti bez Anmeldunga neće ništa završiti.,neće,BS,BS
53,Mislim da ti bez Anmeldunga neće ništa završiti.,ništa,BS,BS
53,Mislim da ti bez Anmeldunga neće ništa završiti.,završiti,BS,BS
54,"Ne znam koliko će trajati taj Termin u Ausländerbehörde, znaš kakvi su.",Ne,BS,BS
54,"Ne znam koliko će trajati taj Termin u Ausländerbehörde, znaš kakvi su.",znam,BS,BS
54,"Ne znam koliko će trajati taj Termin u Ausländerbehörde, znaš kakvi su.",koliko,BS,BS
54,"Ne znam koliko će trajati taj Termin u Ausländerbehörde, znaš kakvi su.",će,BS,BS
54,"Ne znam koliko će trajati taj Termin u Ausländerbehörde, znaš kakvi su.",trajati,BS,BS
54,"Ne znam koliko će trajati taj Termin u Ausländerbehörde, znaš kakvi su.",taj,BS,BS
54,"Ne znam koliko će trajati taj Termin u Ausländerbehörde, znaš kakvi su.",Termin,DE,DE
54,"Ne znam koliko će trajati taj Termin u Ausländerbehörde, znaš kakvi su.",u,BS,BS
54,"Ne znam koliko će trajati taj Termin u Ausländerbehörde, znaš kakvi su.",Ausländerbehörde,DE,DE
54,"Ne znam koliko će trajati taj Termin u Ausländerbehörde, znaš kakvi su.",znaš,BS,BS
54,"Ne znam koliko će trajati taj Termin u Ausländerbehörde, znaš kakvi su.",kakvi,BS,BS
54,"Ne znam koliko će trajati taj Termin u Ausländerbehörde, znaš kakvi su.",su,BS,BS
55,Moraš prvo dobiti Bescheinigung prije nego išta dalje radiš.,Moraš,BS,BS
55,Moraš prvo dobiti Bescheinigung prije nego išta dalje radiš.,prvo,BS,BS
55,Moraš prvo dobiti Bescheinigung prije nego išta dalje radiš.,dobiti,BS,BS
55,Moraš prvo dobiti Bescheinigung prije nego išta dalje radiš.,Bescheinigung,DE,DE
55,Moraš prvo dobiti Bescheinigung prije nego išta dalje radiš.,prije,BS,BS
55,Moraš prvo dobiti Bescheinigung prije nego išta dalje radiš.,nego,BS,BS
55,Moraš prvo dobiti Bescheinigung prije nego išta dalje radiš.,išta,BS,BS
55,Moraš prvo dobiti Bescheinigung prije nego išta dalje radiš.,dalje,BS,BS
55,Moraš prvo dobiti Bescheinigung prije nego išta dalje radiš.,radiš,BS,BS
56,"Ako nemaš ugovor o radu, teško da će ti odobriti Aufenthalt.",Ako,BS,BS
56,"Ako nemaš ugovor o radu, teško da će ti odobriti Aufenthalt.",nemaš,BS,BS
56,"Ako nemaš ugovor o radu, teško da će ti odobriti Aufenthalt.",ugovor,BS,BS
56,"Ako nemaš ugovor o radu, teško da će ti odobriti Aufenthalt.",o,BS,BS
56,"Ako nemaš ugovor o radu, teško da će ti odobriti Aufenthalt.",radu,BS,BS
56,"Ako nemaš ugovor o radu, teško da će ti odobriti Aufenthalt.",teško,BS,BS
56,"Ako nemaš ugovor o radu, teško da će ti odobriti Aufenthalt.",da,BS,BS
56,"Ako nemaš ugovor o radu, teško da će ti odobriti Aufenthalt.",će,BS,BS
56,"Ako nemaš ugovor o radu, teško da će ti odobriti Aufenthalt.",ti,BS,BS
56,"Ako nemaš ugovor o radu, teško da će ti odobriti Aufenthalt.",odobriti,BS,BS
56,"Ako nemaš ugovor o radu, teško da će ti odobriti Aufenthalt.",Aufenthalt,DE,DE
57,"Probaj nazvati Bürgeramt, možda ti oni mogu objasniti.",Probaj,BS,BS
57,"Probaj nazvati Bürgeramt, možda ti oni mogu objasniti.",nazvati,BS,BS
57,"Probaj nazvati Bürgeramt, možda ti oni mogu objasniti.",Bürgeramt,DE,DE
57,"Probaj nazvati Bürgeramt, možda ti oni mogu objasniti.",možda,BS,BS
57,"Probaj nazvati Bürgeramt, možda ti oni mogu objasniti.",ti,BS,BS
57,"Probaj nazvati Bürgeramt, možda ti oni mogu objasniti.",oni,BS,BS
57,"Probaj nazvati Bürgeramt, možda ti oni mogu objasniti.",mogu,BS,BS
57,"Probaj nazvati Bürgeramt, možda ti oni mogu objasniti.",objasniti,BS,BS
58,Ne znam jel ti treba još neki Dokument za vizu.,Ne,BS,BS
58,Ne znam jel ti treba još neki Dokument za vizu.,znam,BS,BS
58,Ne znam jel ti treba još neki Dokument za vizu.,jel,BS,BS
58,Ne znam jel ti treba još neki Dokument za vizu.,ti,BS,BS
58,Ne znam jel ti treba još neki Dokument za vizu.,treba,BS,BS
58,Ne znam jel ti treba još neki Dokument za vizu.,još,BS,BS
58,Ne znam jel ti treba još neki Dokument za vizu.,neki,BS,BS
58,Ne znam jel ti treba još neki Dokument za vizu.,Dokument,DE,DE
58,Ne znam jel ti treba još neki Dokument za vizu.,za,BS,BS
58,Ne znam jel ti treba još neki Dokument za vizu.,vizu,BS,BS
59,Kažu da bez Termin bukinga nema šanse da uđeš.,Kažu,BS,BS
59,Kažu da bez Termin bukinga nema šanse da uđeš.,da,BS,BS
59,Kažu da bez Termin bukinga nema šanse da uđeš.,bez,BS,BS
59,Kažu da bez Termin bukinga nema šanse da uđeš.,Termin,DE,DE
59,Kažu da bez Termin bukinga nema šanse da uđeš.,bukinga,O,O
59,Kažu da bez Termin bukinga nema šanse da uđeš.,nema,BS,BS
59,Kažu da bez Termin bukinga nema šanse da uđeš.,šanse,BS,BS
59,Kažu da bez Termin bukinga nema šanse da uđeš.,da,BS,BS
59,Kažu da bez Termin bukinga nema šanse da uđeš.,uđeš,BS,BS
60,Moraš čekati da ti pošalju potvrdu za Anmeldung.,Moraš,BS,BS
60,Moraš čekati da ti pošalju potvrdu za Anmeldung.,čekati,BS,BS
60,Moraš čekati da ti pošalju potvrdu za Anmeldung.,da,BS,BS
60,Moraš čekati da ti pošalju potvrdu za Anmeldung.,ti,BS,BS
60,Moraš čekati da ti pošalju potvrdu za Anmeldung.,pošalju,BS,BS
60,Moraš čekati da ti pošalju potvrdu za Anmeldung.,potvrdu,BS,BS
60,Moraš čekati da ti pošalju potvrdu za Anmeldung.,za,BS,BS
60,Moraš čekati da ti pošalju potvrdu za Anmeldung.,Anmeldung,DE,DE
61,"Ako si predao Antrag, onda samo čekaj odgovor.",Ako,BS,BS
61,"Ako si predao Antrag, onda samo čekaj odgovor.",si,BS,BS
61,"Ako si predao Antrag, onda samo čekaj odgovor.",predao,BS,BS
61,"Ako si predao Antrag, onda samo čekaj odgovor.",Antrag,DE,DE
61,"Ako si predao Antrag, onda samo čekaj odgovor.",onda,BS,BS
61,"Ako si predao Antrag, onda samo čekaj odgovor.",samo,BS,BS
61,"Ako si predao Antrag, onda samo čekaj odgovor.",čekaj,BS,BS
61,"Ako si predao Antrag, onda samo čekaj odgovor.",odgovor,BS,BS
62,Neće ti priznati diplomu bez Anerkennunga.,Neće,BS,BS
62,Neće ti priznati diplomu bez Anerkennunga.,ti,BS,BS
62,Neće ti priznati diplomu bez Anerkennunga.,priznati,BS,BS
62,Neće ti priznati diplomu bez Anerkennunga.,diplomu,BS,BS
62,Neće ti priznati diplomu bez Anerkennunga.,bez,BS,BS
62,Neće ti priznati diplomu bez Anerkennunga.,Anerkennunga,DE,DE
63,Pitaj na poslu jel mogu pomoći oko papirologije.,Pitaj,BS,BS
63,Pitaj na poslu jel mogu pomoći oko papirologije.,na,BS,BS
63,Pitaj na poslu jel mogu pomoći oko papirologije.,poslu,BS,BS
63,Pitaj na poslu jel mogu pomoći oko papirologije.,jel,BS,BS
63,Pitaj na poslu jel mogu pomoći oko papirologije.,mogu,BS,BS
63,Pitaj na poslu jel mogu pomoći oko papirologije.,pomoći,BS,BS
63,Pitaj na poslu jel mogu pomoći oko papirologije.,oko,BS,BS
63,Pitaj na poslu jel mogu pomoći oko papirologije.,papirologije,DE,DE
64,Mislim da ćeš morati produžiti Aufenthalt.,Mislim,BS,BS
64,Mislim da ćeš morati produžiti Aufenthalt.,da,BS,BS
64,Mislim da ćeš morati produžiti Aufenthalt.,ćeš,BS,BS
64,Mislim da ćeš morati produžiti Aufenthalt.,morati,BS,BS
64,Mislim da ćeš morati produžiti Aufenthalt.,produžiti,BS,BS
64,Mislim da ćeš morati produžiti Aufenthalt.,Aufenthalt,DE,DE
65,"Bez osiguranja ti neće ništa završiti, to je sigurno.",Bez,BS,BS
65,"Bez osiguranja ti neće ništa završiti, to je sigurno.",osiguranja,BS,BS
65,"Bez osiguranja ti neće ništa završiti, to je sigurno.",ti,BS,BS
65,"Bez osiguranja ti neće ništa završiti, to je sigurno.",neće,BS,BS
65,"Bez osiguranja ti neće ništa završiti, to je sigurno.",ništa,BS,BS
65,"Bez osiguranja ti neće ništa završiti, to je sigurno.",završiti,BS,BS
65,"Bez osiguranja ti neće ništa završiti, to je sigurno.",to,BS,BS
65,"Bez osiguranja ti neće ništa završiti, to je sigurno.",je,BS,BS
65,"Bez osiguranja ti neće ništa završiti, to je sigurno.",sigurno,BS,BS
66,Ne znam jel si dobio Steuer ID već.,Ne,BS,BS
66,Ne znam jel si dobio Steuer ID već.,znam,BS,BS
66,Ne znam jel si dobio Steuer ID već.,jel,BS,BS
66,Ne znam jel si dobio Steuer ID već.,si,BS,BS
66,Ne znam jel si dobio Steuer ID već.,dobio,BS,BS
66,Ne znam jel si dobio Steuer ID već.,Steuer,DE,DE
66,Ne znam jel si dobio Steuer ID već.,ID,O,O
66,Ne znam jel si dobio Steuer ID već.,već,BS,BS
67,Kažu da se čeka dugo za Termin u Berlinu.,Kažu,BS,BS
67,Kažu da se čeka dugo za Termin u Berlinu.,da,BS,BS
67,Kažu da se čeka dugo za Termin u Berlinu.,se,BS,BS
67,Kažu da se čeka dugo za Termin u Berlinu.,čeka,BS,BS
67,Kažu da se čeka dugo za Termin u Berlinu.,dugo,BS,BS
67,Kažu da se čeka dugo za Termin u Berlinu.,za,BS,BS
67,Kažu da se čeka dugo za Termin u Berlinu.,Termin,DE,DE
67,Kažu da se čeka dugo za Termin u Berlinu.,u,BS,BS
67,Kažu da se čeka dugo za Termin u Berlinu.,Berlinu,O,O
68,Moraš prijaviti adresu čim dođeš.,Moraš,BS,BS
68,Moraš prijaviti adresu čim dođeš.,prijaviti,BS,BS
68,Moraš prijaviti adresu čim dođeš.,adresu,DE,DE
68,Moraš prijaviti adresu čim dođeš.,čim,BS,BS
68,Moraš prijaviti adresu čim dođeš.,dođeš,BS,BS
69,"Ako nemaš ugovor za stan, problem je za Anmeldung.",Ako,BS,BS
69,"Ako nemaš ugovor za stan, problem je za Anmeldung.",nemaš,BS,BS
69,"Ako nemaš ugovor za stan, problem je za Anmeldung.",ugovor,BS,BS
69,"Ako nemaš ugovor za stan, problem je za Anmeldung.",za,BS,BS
69,"Ako nemaš ugovor za stan, problem je za Anmeldung.",stan,BS,BS
69,"Ako nemaš ugovor za stan, problem je za Anmeldung.",problem,DE,BS
69,"Ako nemaš ugovor za stan, problem je za Anmeldung.",je,BS,BS
69,"Ako nemaš ugovor za stan, problem je za Anmeldung.",za,BS,BS
69,"Ako nemaš ugovor za stan, problem je za Anmeldung.",Anmeldung,DE,DE
70,Ne znam koliko brzo odgovaraju na Email.,Ne,BS,BS
70,Ne znam koliko brzo odgovaraju na Email.,znam,BS,BS
70,Ne znam koliko brzo odgovaraju na Email.,koliko,BS,BS
70,Ne znam koliko brzo odgovaraju na Email.,brzo,BS,BS
70,Ne znam koliko brzo odgovaraju na Email.,odgovaraju,BS,BS
70,Ne znam koliko brzo odgovaraju na Email.,na,BS,BS
70,Ne znam koliko brzo odgovaraju na Email.,Email,O,O
71,"Ako dođeš später, nemoj me čekati.",Ako,BS,BS
71,"Ako dođeš später, nemoj me čekati.",dođeš,BS,BS
71,"Ako dođeš später, nemoj me čekati.",später,DE,DE
71,"Ako dođeš später, nemoj me čekati.",nemoj,BS,BS
71,"Ako dođeš später, nemoj me čekati.",me,BS,BS
71,"Ako dođeš später, nemoj me čekati.",čekati,BS,BS
72,Jesi li gesehen šta je napisao?,Jesi,BS,BS
72,Jesi li gesehen šta je napisao?,li,BS,BS
72,Jesi li gesehen šta je napisao?,gesehen,DE,DE
72,Jesi li gesehen šta je napisao?,šta,BS,BS
72,Jesi li gesehen šta je napisao?,je,BS,BS
72,Jesi li gesehen šta je napisao?,napisao,BS,BS
73,"Moram morgen früh ustati, nemoj me buditi kasno.",Moram,BS,BS
73,"Moram morgen früh ustati, nemoj me buditi kasno.",morgen,DE,DE
73,"Moram morgen früh ustati, nemoj me buditi kasno.",früh,DE,DE
73,"Moram morgen früh ustati, nemoj me buditi kasno.",ustati,BS,BS
73,"Moram morgen früh ustati, nemoj me buditi kasno.",nemoj,BS,BS
73,"Moram morgen früh ustati, nemoj me buditi kasno.",me,BS,BS
73,"Moram morgen früh ustati, nemoj me buditi kasno.",buditi,BS,BS
73,"Moram morgen früh ustati, nemoj me buditi kasno.",kasno,BS,BS
74,"Hajde komm brzo, svi te čekaju.",Hajde,BS,BS
74,"Hajde komm brzo, svi te čekaju.",komm,DE,DE
74,"Hajde komm brzo, svi te čekaju.",brzo,BS,BS
74,"Hajde komm brzo, svi te čekaju.",svi,BS,BS
74,"Hajde komm brzo, svi te čekaju.",te,BS,BS
74,"Hajde komm brzo, svi te čekaju.",čekaju,BS,BS
75,"Ako bude Regen, nećemo ići nigdje.",Ako,BS,BS
75,"Ako bude Regen, nećemo ići nigdje.",bude,BS,BS
75,"Ako bude Regen, nećemo ići nigdje.",Regen,DE,DE
75,"Ako bude Regen, nećemo ići nigdje.",nećemo,BS,BS
75,"Ako bude Regen, nećemo ići nigdje.",ići,BS,BS
75,"Ako bude Regen, nećemo ići nigdje.",nigdje,BS,BS
76,Jesi li schon poslao mail?,Jesi,BS,BS
76,Jesi li schon poslao mail?,li,BS,BS
76,Jesi li schon poslao mail?,schon,DE,DE
76,Jesi li schon poslao mail?,poslao,BS,BS
76,Jesi li schon poslao mail?,mail,O,O
77,Ich glaube da to neće proći.,Ich,DE,DE
77,Ich glaube da to neće proći.,glaube,DE,DE
77,Ich glaube da to neće proći.,da,BS,BS
77,Ich glaube da to neće proći.,to,BS,BS
77,Ich glaube da to neće proći.,neće,BS,BS
77,Ich glaube da to neće proći.,proći,BS,BS
78,Nemoj bitte opet kasniti.,Nemoj,BS,BS
78,Nemoj bitte opet kasniti.,bitte,DE,DE
78,Nemoj bitte opet kasniti.,opet,BS,BS
78,Nemoj bitte opet kasniti.,kasniti,BS,BS
79,"Ako želiš kommen, javi ranije.",Ako,BS,BS
79,"Ako želiš kommen, javi ranije.",želiš,BS,BS
79,"Ako želiš kommen, javi ranije.",kommen,DE,DE
79,"Ako želiš kommen, javi ranije.",javi,BS,BS
79,"Ako želiš kommen, javi ranije.",ranije,BS,BS
80,Jesi li kupio Brot ili da ja uzmem?,Jesi,BS,BS
80,Jesi li kupio Brot ili da ja uzmem?,li,BS,BS
80,Jesi li kupio Brot ili da ja uzmem?,kupio,BS,BS
80,Jesi li kupio Brot ili da ja uzmem?,Brot,DE,DE
80,Jesi li kupio Brot ili da ja uzmem?,ili,BS,BS
80,Jesi li kupio Brot ili da ja uzmem?,da,BS,BS
80,Jesi li kupio Brot ili da ja uzmem?,ja,BS,BS
80,Jesi li kupio Brot ili da ja uzmem?,uzmem,BS,BS
81,"Ako dođeš früher, javi.",Ako,BS,BS
81,"Ako dođeš früher, javi.",dođeš,BS,BS
81,"Ako dođeš früher, javi.",früher,DE,DE
81,"Ako dođeš früher, javi.",javi,BS,BS
82,Ich glaube da će biti ok.,Ich,DE,DE
82,Ich glaube da će biti ok.,glaube,DE,DE
82,Ich glaube da će biti ok.,da,BS,BS
82,Ich glaube da će biti ok.,će,BS,BS
82,Ich glaube da će biti ok.,biti,BS,BS
82,Ich glaube da će biti ok.,ok,O,O
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",Ne,BS,BS
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",razumijem,BS,BS
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",zašto,BS,BS
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",svi,BS,BS
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",misle,BS,BS
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",da,BS,BS
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",je,BS,BS
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",Deutschland,DE,DE
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",neki,BS,BS
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",raj,BS,BS
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",stvarnost,BS,BS
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",je,BS,BS
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",skroz,BS,BS
83,"Ne razumijem zašto svi misle da je Deutschland neki raj, stvarnost je skroz drugačija.",drugačija,BS,BS
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",Ja,BS,BS
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",sam,BS,BS
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",bio,BS,BS
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",tamo,BS,BS
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",3,O,O
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",godine,BS,BS
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",i,BS,BS
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",mogu,BS,BS
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",reći,BS,BS
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",ehrlich,DE,DE
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",nije,BS,BS
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",lako,BS,BS
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",kao,BS,BS
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",što,BS,BS
84,"Ja sam bio tamo 3 godine i mogu reći ehrlich, nije lako kao što izgleda.",izgleda,BS,BS
85,"Ako nemaš dobar posao, sve je stressig i stalno trčiš za terminima.",Ako,BS,BS
85,"Ako nemaš dobar posao, sve je stressig i stalno trčiš za terminima.",nemaš,BS,BS
85,"Ako nemaš dobar posao, sve je stressig i stalno trčiš za terminima.",dobar,BS,BS
85,"Ako nemaš dobar posao, sve je stressig i stalno trčiš za terminima.",posao,BS,BS
85,"Ako nemaš dobar posao, sve je stressig i stalno trčiš za terminima.",sve,BS,BS
85,"Ako nemaš dobar posao, sve je stressig i stalno trčiš za terminima.",je,BS,BS
85,"Ako nemaš dobar posao, sve je stressig i stalno trčiš za terminima.",stressig,DE,DE
85,"Ako nemaš dobar posao, sve je stressig i stalno trčiš za terminima.",i,BS,BS
85,"Ako nemaš dobar posao, sve je stressig i stalno trčiš za terminima.",stalno,BS,BS
85,"Ako nemaš dobar posao, sve je stressig i stalno trčiš za terminima.",trčiš,BS,BS
85,"Ako nemaš dobar posao, sve je stressig i stalno trčiš za terminima.",za,BS,BS
85,"Ako nemaš dobar posao, sve je stressig i stalno trčiš za terminima.",terminima,DE,DE
86,"Ma kakav Ausland, bolje je biti svoj na svome nego stalno kämpfen tamo.",Ma,BS,BS
86,"Ma kakav Ausland, bolje je biti svoj na svome nego stalno kämpfen tamo.",kakav,BS,BS
86,"Ma kakav Ausland, bolje je biti svoj na svome nego stalno kämpfen tamo.",Ausland,DE,DE
86,"Ma kakav Ausland, bolje je biti svoj na svome nego stalno kämpfen tamo.",bolje,BS,BS
86,"Ma kakav Ausland, bolje je biti svoj na svome nego stalno kämpfen tamo.",je,BS,BS
86,"Ma kakav Ausland, bolje je biti svoj na svome nego stalno kämpfen tamo.",biti,BS,BS
86,"Ma kakav Ausland, bolje je biti svoj na svome nego stalno kämpfen tamo.",svoj,BS,BS
86,"Ma kakav Ausland, bolje je biti svoj na svome nego stalno kämpfen tamo.",na,BS,BS
86,"Ma kakav Ausland, bolje je biti svoj na svome nego stalno kämpfen tamo.",svome,BS,BS
86,"Ma kakav Ausland, bolje je biti svoj na svome nego stalno kämpfen tamo.",nego,BS,BS
86,"Ma kakav Ausland, bolje je biti svoj na svome nego stalno kämpfen tamo.",stalno,BS,BS
86,"Ma kakav Ausland, bolje je biti svoj na svome nego stalno kämpfen tamo.",kämpfen,DE,DE
86,"Ma kakav Ausland, bolje je biti svoj na svome nego stalno kämpfen tamo.",tamo,BS,BS
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",Ne,BS,BS
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",znam,BS,BS
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",za,BS,BS
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",vas,BS,BS
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",ali,BS,BS
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",meni,BS,BS
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",je,BS,BS
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",BiH,BS,BS
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",ipak,BS,BS
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",Heimat,DE,DE
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",bez,BS,BS
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",obzira,BS,BS
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",na,BS,BS
87,"Ne znam za vas, ali meni je BiH ipak Heimat, bez obzira na sve.",sve,BS,BS
88,"Svi pričaju o platama, ali niko ne priča koliko je teuer stan.",Svi,BS,BS
88,"Svi pričaju o platama, ali niko ne priča koliko je teuer stan.",pričaju,BS,BS
88,"Svi pričaju o platama, ali niko ne priča koliko je teuer stan.",o,BS,BS
88,"Svi pričaju o platama, ali niko ne priča koliko je teuer stan.",platama,BS,BS
88,"Svi pričaju o platama, ali niko ne priča koliko je teuer stan.",ali,BS,BS
88,"Svi pričaju o platama, ali niko ne priča koliko je teuer stan.",niko,BS,BS
88,"Svi pričaju o platama, ali niko ne priča koliko je teuer stan.",ne,BS,BS
